022425631 n023177856_4358
"02113186 n02113186_4563 250 219 Cardigan,13,25,249,205"
024990749 n026440186_3951
021613373 n023501996_7562
"02086646 n02086646_422 500 368 Blenheim_spaniel,157,99,291,276"
"02091467 n02091467_1760 500 375 Norwegian_elkhound,58,27,423,262"
029652294 n021013821_2384
029588881 n028916671_7013
"02093991 n02093991_4524 375 500 Irish_terrier,70,23,306,498"
027689852 n025426497_8532
"02110063 n02110063_11756 500 334 malamute,217,53,456,319 malamute,17,97,259,322"
02297969 n021384002_7318
"02108089 n02108089_1859 1280 960 boxer,148,24,838,900"
"02093754 n02093754_4564 500 333 Border_terrier,157,42,364,294"
"02110806 n02110806_487 375 500 basenji,0,198,256,498"
"02092339 n02092339_4936 500 375 Weimaraner,284,185,418,374"
"02090622 n02090622_8703 375 500 borzoi,155,230,373,362 borzoi,16,121,261,241"
"02095889 n02095889_4078 225 154 Sealyham_terrier,15,19,212,142"
"02086910 n02086910_1921 200 209 papillon,11,17,195,202"
027573503 n027656633_8834
026285684 n02414481_6951
"02099267 n02099267_2314 500 375 flat-coated_retriever,24,45,417,373"
027120295 n029683952_4485
022331483 n025854707_3604
022063966 n026667023_4874
"02096437 n02096437_92 500 375 Dandie_Dinmont,90,58,499,263"
"02085936 n02085936_1155 500 333 Maltese_dog,31,23,366,263"
"02094114 n02094114_4266 500 333 Norfolk_terrier,150,63,332,247"
025257778 n021114043_6668
023653495 n02241574_2242
# 484
"02105412 n02105412_4932 500 375 kelpie,119,3,336,374"
027712641 n022004769_5401
025480537 n026510420_2673
025530710 n02345097_9549
"02113799 n02113799_2478 411 500 standard_poodle,0,20,266,483"
"02109525 n02109525_2369 500 375 Saint_Bernard,106,0,397,360"
024485581 n022451270_8989
"02104029 n02104029_4079 581 425 kuvasz,8,42,571,396"
"02097130 n02097130_609 500 375 giant_schnauzer,75,72,499,374"
024094284 n022270489_6688
"02109525 n02109525_345 500 334 Saint_Bernard,10,29,274,333 Saint_Bernard,325,73,499,333"
029493131 n022984828_6869
028157694 n025894345_5093
"02099267 n02099267_3130 500 499 flat-coated_retriever,238,40,442,445"
"02088466 n02088466_8184 500 375 bloodhound,67,54,450,373"
"02090721 n02090721_873 500 375 Irish_wolfhound,224,45,450,363"
022993157 n028740650_3135
023880401 n026906606_1652
025139137 n023860171_6670
"02108000 n02108000_3074 450 298 EntleBucher,48,55,449,275"
028977118 n022477001_8130
# 1048
"02088094 n02088094_1932 342 500 Afghan_hound,45,78,298,476"
"02092339 n02092339_4965 500 334 Weimaraner,302,67,373,315"
"02111500 n02111500_3011 500 375 Great_Pyrenees,65,22,463,374"
# 895
028285047 n026198069_5784
"02102177 n02102177_2911 534 800 Welsh_springer_spaniel,90,112,414,748"
02906015 n028654324_9570
"02095889 n02095889_2340 327 323 Sealyham_terrier,27,22,295,309"
"02099267 n02099267_3044 181 200 flat-coated_retriever,12,9,153,186"
"02113624 n02113624_2595 180 240 toy_poodle,1,35,177,185"
"02091134 n02091134_13376 500 420 whippet,67,26,454,384"
"02088466 n02088466_1563 252 359 bloodhound,43,18,219,307"
02296632 n027036172_9705
"02105641 n02105641_2586 375 500 Old_English_sheepdog,68,32,373,483"
029819136 n022119404_401
"02086646 n02086646_1605 500 357 Blenheim_spaniel,15,21,384,343"
026948270 n025343309_1182
"02094433 n02094433_3848 380 285 Yorkshire_terrier,163,73,247,176"
"02094114 n02094114_4294 247 233 Norfolk_terrier,5,7,239,226"
"%s %s 416 519 Shetland_sheepdog,13,61,383,491"
"02106030 n02106030_11024 360 500 collie,32,22,358,498"
02921596 n021370016_5982
"02113023 n02113023_2482 500 375 Pembroke,156,2,334,374"
"02091831 n02091831_2606 500 383 Saluki,54,39,459,371"
028844563 n023020920_9909
025116654 n023083818_2467
"02090721 n02090721_2366 500 402 Irish_wolfhound,164,88,287,388"
"02108422 n02108422_2082 375 500 bull_mastiff,16,57,373,416"
"02097130 n02097130_4336 375 500 giant_schnauzer,41,0,313,497"
"02111889 n02111889_14064 500 394 Samoyed,145,22,433,376"
"02096294 n02096294_4492 500 332 Australian_terrier,117,0,498,329"
# 215
029302728 n022466055_827
"02105056 n02105056_5365 314 235 groenendael,0,22,263,234"
# 1004
"02085620 n02085620_1816 500 375 Chihuahua,0,14,225,325"
"02102973 n02102973_87 458 500 Irish_water_spaniel,17,1,456,477"
"02112350 n02112350_8604 500 375 keeshond,160,53,345,203"
"02115641 n02115641_12544 500 332 dingo,13,1,499,331"
"02088364 n02088364_11231 500 375 beagle,96,77,352,374"
# 1011
"02101006 n02101006_1389 500 375 Gordon_setter,314,127,394,314"
025639657 n028147694_7224
021401873 n026457200_6888
023904870 n021364840_958
"02098413 n02098413_13405 500 375 Lhasa,19,23,388,374"
"02085936 n02085936_8767 500 375 Maltese_dog,165,56,322,284"
# 1181
"02102973 n02102973_603 190 158 Irish_water_spaniel,3,12,184,157"
026223698 n026885495_7441
027058400 n021033180_8689
"02085782 n02085782_3899 200 200 Japanese_spaniel,0,29,199,193"
"02090379 n02090379_1346 357 500 redbone,0,1,295,480"
021437599 n023088568_295
"02108000 n02108000_2027 512 384 EntleBucher,96,81,429,375"
"02086079 n02086079_3832 375 500 Pekinese,2,42,348,382"
"02115641 n02115641_1145 500 333 dingo,190,99,428,332 dingo,0,51,183,176"
# 515
"02097474 n02097474_3180 500 375 Tibetan_terrier,188,24,338,305"
"02110958 n02110958_5976 233 300 pug,45,20,174,280"
026829634 n022176204_8739
"02115641 n02115641_1674 500 325 dingo,120,122,306,294"
"02086240 n02086240_5096 500 345 Shih-Tzu,148,100,408,291"
023773444 n027640246_9744
"02097130 n02097130_700 500 375 giant_schnauzer,153,76,316,308"
029400334 n027661493_3303
"02108089 n02108089_200 500 333 boxer,0,143,375,332"
029183044 n02587444_2751
"02100877 n02100877_5404 375 500 Irish_setter,30,318,261,475"
"02088094 n02088094_5413 459 500 Afghan_hound,81,22,433,481"
"02090721 n02090721_649 500 333 Irish_wolfhound,0,72,295,279"
"02106382 n02106382_7088 500 333 Bouvier_des_Flandres,59,23,373,332"
028887059 n024950630_1699
024232259 n021669560_2953
"02093859 n02093859_3209 500 333 Kerry_blue_terrier,1,124,355,332"
022574490 n029448507_627
"02105412 n02105412_43 238 205 kelpie,3,4,236,204"
028715325 n028429742_2095
"02106166 n02106166_7543 319 480 Border_collie,25,32,317,478"
022333278 n029973024_6739
021256618 n023121235_9628
021030768 n027392493_1776
"02088632 n02088632_600 500 476 bluetick,78,66,365,460"
"02097658 n02097658_6351 500 375 silky_terrier,46,101,290,283 silky_terrier,272,170,499,323"
024316784 n022860859_6234
"02091134 n02091134_1268 360 289 whippet,0,0,359,269"
024515339 n025039440_4401
"02111500 n02111500_1048 400 374 Great_Pyrenees,118,137,379,363"
"02091244 n02091244_4177 360 421 Ibizan_hound,65,187,284,398"
022374205 n029747703_652
"02087394 n02087394_7254 500 361 Rhodesian_ridgeback,72,25,428,339"
021754385 n022321576_2937
"02090622 n02090622_8057 500 333 borzoi,39,74,477,311"
"%s %s 500 375 Shetland_sheepdog,128,71,439,266"
"02108551 n02108551_2301 410 500 Tibetan_mastiff,30,13,397,498"
"02108089 n02108089_1560 500 403 boxer,18,16,435,342"
022396068 n029268277_2387
023114947 n027533955_64
026320851 n027077080_8424
"02105641 n02105641_9502 500 375 Old_English_sheepdog,1,0,499,374"
"02112137 n02112137_2181 375 500 chow,8,16,345,452"
"%s %s 500 375 French_bulldog,101,6,396,285"
"02085620 n02085620_477 500 334 Chihuahua,209,6,452,284"
"02112350 n02112350_7862 458 500 keeshond,62,103,344,472"
"02116738 n02116738_2503 279 350 African_hunting_dog,10,57,271,328"
"02093754 n02093754_5038 334 500 Border_terrier,0,0,328,498"
023062493 n02259682_7586
"02100877 n02100877_1787 170 200 Irish_setter,23,1,169,199"
"02085620 n02085620_3208 500 375 Chihuahua,100,21,451,374"
021446598 n022830619_8370
029484551 n024487272_6426
"02102040 n02102040_4835 333 500 English_springer,20,46,331,410"
"02107312 n02107312_4997 500 375 miniature_pinscher,230,42,369,205"
"02102040 n02102040_6890 421 500 English_springer,72,6,399,463"
"02110063 n02110063_5727 500 333 malamute,140,3,383,332"
"02112137 n02112137_8862 375 500 chow,1,47,311,498"
028183849 n02643711_2753
024593168 n025695243_7429
"02108551 n02108551_9622 500 379 Tibetan_mastiff,113,13,469,373"
"02099712 n02099712_2174 500 375 Labrador_retriever,1,46,499,368"
"02097298 n02097298_1007 332 500 Scotch_terrier,5,26,330,498"
"02115913 n02115913_1637 476 131 dhole,44,13,133,108"
"02104029 n02104029_413 500 375 kuvasz,112,119,348,317"
"02087046 n02087046_7191 333 500 toy_terrier,7,38,331,462"
022865082 n024621139_6680
026170310 n027845685_9943
"%s %s 401 310 Shetland_sheepdog,43,47,350,286"
"02113978 n02113978_3866 300 421 Mexican_hairless,0,7,266,383"
026369019 n029408112_7714
"02093428 n02093428_10947 500 333 American_Staffordshire_terrier,74,0,362,332"
# 635
"02090379 n02090379_5209 500 333 redbone,0,52,410,332"
021041585 n025372050_2936
"02095314 n02095314_2139 400 266 wire-haired_fox_terrier,36,88,185,238 wire-haired_fox_terrier,280,54,369,250 wire-haired_fox_terrier,166,1,200,40"
"02093754 n02093754_1845 300 450 Border_terrier,39,80,280,409"
"02095570 n02095570_3102 360 480 Lakeland_terrier,78,18,358,332 Lakeland_terrier,0,278,340,478"
024884752 n025640197_8038
"02112018 n02112018_2590 500 375 Pomeranian,111,83,377,305"
021625709 n024354212_6076
"02091831 n02091831_1730 500 375 Saluki,62,18,426,348"
"02093859 n02093859_729 500 335 Kerry_blue_terrier,0,1,337,299"
021902710 n027053043_811
"02102973 n02102973_782 300 238 Irish_water_spaniel,26,30,253,220"
"02107142 n02107142_3488 486 324 Doberman,308,0,485,257 Doberman,0,40,174,323"
"02105641 n02105641_2018 500 375 Old_English_sheepdog,95,22,447,356"
"02087046 n02087046_833 500 375 toy_terrier,52,0,399,370"
024418890 n028622610_3255
021461853 n021392249_5816
"02088466 n02088466_2862 375 500 bloodhound,37,171,253,483"
021128202 n026106098_7478
"02105412 n02105412_3031 375 500 kelpie,0,0,373,442"
"02113978 n02113978_3794 350 263 Mexican_hairless,164,74,302,260"
"02096437 n02096437_2771 500 401 Dandie_Dinmont,37,12,347,368"
"02087046 n02087046_4832 334 500 toy_terrier,40,75,278,496"
021099182 n02968500_6120
"02109525 n02109525_14297 400 325 Saint_Bernard,14,21,399,315"
"02111129 n02111129_2743 500 333 Leonberg,142,110,436,269"
"02088466 n02088466_8233 375 500 bloodhound,18,158,232,498"
024460651 n029768459_7696
"02110806 n02110806_1916 262 204 basenji,16,10,245,193"
"02100583 n02100583_13007 500 375 vizsla,130,1,499,374"
"02089867 n02089867_1240 531 280 Walker_hound,17,12,529,266"
"02090379 n02090379_3291 500 375 redbone,0,18,454,373"
"02093859 n02093859_1655 500 333 Kerry_blue_terrier,0,96,275,332"
"02111129 n02111129_774 500 333 Leonberg,223,70,357,249"
025477127 n025674904_2466
"02099712 n02099712_5471 333 500 Labrador_retriever,61,220,311,485"
"02098105 n02098105_3245 500 327 soft-coated_wheaten_terrier,93,49,317,326"
# 727
"02102973 n02102973_1377 500 374 Irish_water_spaniel,0,2,384,372"
# 478
"02106382 n02106382_865 220 165 Bouvier_des_Flandres,66,0,219,162"
"02112706 n02112706_1805 200 168 Brabancon_griffon,30,32,185,167"
"02116738 n02116738_2515 333 500 African_hunting_dog,205,229,331,420 African_hunting_dog,5,191,182,451"
0242340 n029592385_3320
022300066 n024581110_4308
"02110958 n02110958_3338 500 338 pug,38,2,492,331"
# 36
"02101388 n02101388_4808 500 327 Brittany_spaniel,0,15,321,326"
026306131 n026102348_5659
"02104365 n02104365_10514 500 333 schipperke,300,60,455,299 schipperke,0,34,336,332"
"02110958 n02110958_483 500 333 pug,207,132,461,332"
"02096294 n02096294_38 251 306 Australian_terrier,14,18,242,292"
"02088466 n02088466_10335 400 300 bloodhound,119,47,287,260"
"02112706 n02112706_1080 500 378 Brabancon_griffon,20,4,446,334"
"02107574 n02107574_1059 333 500 Greater_Swiss_Mountain_dog,42,43,331,497"
028819446 n021935024_5608
028389809 n029711327_7212
"02105412 n02105412_7514 375 500 kelpie,3,118,282,498"
"02087394 n02087394_10939 300 137 Rhodesian_ridgeback,3,6,297,127"
"02090721 n02090721_3999 500 375 Irish_wolfhound,2,78,360,364 Irish_wolfhound,11,169,497,303"
"02099849 n02099849_3266 500 375 Chesapeake_Bay_retriever,173,99,429,299 Chesapeake_Bay_retriever,99,15,277,204"
"02092002 n02092002_7890 445 297 Scottish_deerhound,98,30,390,285"
"02097658 n02097658_7970 375 500 silky_terrier,36,11,353,457"
"02112018 n02112018_1317 375 500 Pomeranian,0,32,373,498"
023895447 n029962537_1520
027074739 n027098694_4416
"02090721 n02090721_870 500 333 Irish_wolfhound,0,16,344,329"
"02096585 n02096585_12880 500 500 Boston_bull,43,18,305,462"
022409306 n021708031_4171
025001656 n021368030_1630
"02092002 n02092002_1592 600 417 Scottish_deerhound,102,26,501,383"
"02097047 n02097047_1327 492 500 miniature_schnauzer,0,1,490,498"
022102009 n022358840_1406
"02099267 n02099267_1184 500 377 flat-coated_retriever,82,65,461,356"
"02109047 n02109047_2009 338 460 Great_Dane,0,81,295,458"
025014748 n028189324_3106
"02108089 n02108089_6418 302 227 boxer,0,11,271,226"
"02100583 n02100583_9435 500 331 vizsla,181,12,499,247"
029898739 n024596161_8534
"02112350 n02112350_8713 500 333 keeshond,74,37,394,332"
"02102973 n02102973_2442 200 150 Irish_water_spaniel,23,14,168,137"
"02106382 n02106382_4163 640 480 Bouvier_des_Flandres,109,220,632,446"
"02101006 n02101006_18 170 200 Gordon_setter,1,1,169,199"
021340577 n029664098_1516
"02105056 n02105056_3741 500 321 groenendael,126,117,342,282"
024297629 n025450801_5711
"02105412 n02105412_3329 354 500 kelpie,80,123,263,467"
# 489
"02098286 n02098286_3462 500 375 West_Highland_white_terrier,128,75,336,329"
"02093859 n02093859_1397 500 333 Kerry_blue_terrier,98,51,395,330"
"02088094 n02088094_5244 500 333 Afghan_hound,41,103,271,332"
025630969 n023172776_3162
027183586 n027947874_1705
029072405 n02455455_6394
"02095570 n02095570_3113 500 331 Lakeland_terrier,125,54,311,285"
"%s %s 500 375 English_foxhound,215,138,345,364 English_foxhound,82,220,178,344 English_foxhound,330,86,447,356 English_foxhound,185,279,230,322"
"02099849 n02099849_1922 500 375 Chesapeake_Bay_retriever,102,0,411,321"
023293632 n029147267_4717
"02112018 n02112018_7157 382 500 Pomeranian,46,41,318,446"
"02097474 n02097474_2525 500 375 Tibetan_terrier,0,16,443,374"
"02097130 n02097130_5347 500 474 giant_schnauzer,1,70,492,472"
"02087046 n02087046_7204 375 500 toy_terrier,112,48,300,337"
"02099712 n02099712_3698 500 333 Labrador_retriever,160,35,352,264"
"02085620 n02085620_11140 500 375 Chihuahua,17,38,451,253"
023051479 n02847841_1681
"02113186 n02113186_7480 500 375 Cardigan,1,26,482,374"
"02096585 n02096585_2008 500 333 Boston_bull,208,5,499,332"
"02105505 n02105505_2489 450 390 komondor,27,11,437,373"
"02101388 n02101388_4762 500 375 Brittany_spaniel,10,81,421,374"
022581532 n023238468_6250
"02088094 n02088094_4307 392 500 Afghan_hound,0,23,368,498"
024105530 n029326440_8066
027873472 n028220114_7068
023338814 n029678864_9574
0292547 n0271311_8896
"02102318 n02102318_11221 333 500 cocker_spaniel,0,61,284,498"
"02085620 n02085620_4980 500 334 Chihuahua,153,93,323,205"
021138221 n022892681_1951
021922367 n023139169_3566
"02095889 n02095889_1145 225 175 Sealyham_terrier,3,23,218,165"
"02099712 n02099712_221 480 360 Labrador_retriever,164,168,222,274"
"02110806 n02110806_1228 296 280 basenji,18,15,291,279"
026025146 n022775601_4434
029453954 n021085970_5706
# 1131
"02105162 n02105162_4738 375 500 malinois,51,0,342,498"
"02108089 n02108089_959 500 375 boxer,158,29,417,374"
"02115641 n02115641_7400 500 375 dingo,160,46,227,240"
"02099849 n02099849_3128 500 462 Chesapeake_Bay_retriever,111,125,285,410"
# 755
"02105251 n02105251_5570 375 500 briard,0,125,357,498"
"02113023 n02113023_4391 500 375 Pembroke,34,116,198,311 Pembroke,296,77,427,325"
"02095889 n02095889_588 640 480 Sealyham_terrier,182,86,485,477"
022528106 n024236757_7649
"02091467 n02091467_3637 500 375 Norwegian_elkhound,160,120,340,243"
024433427 n026670938_561
"02086910 n02086910_3117 333 439 papillon,39,14,305,424"
028309200 n027358233_5717
"02104365 n02104365_5970 375 500 schipperke,66,137,236,485"
"02105056 n02105056_1067 244 400 groenendael,22,48,200,379"
"02111889 n02111889_5679 500 413 Samoyed,83,20,442,397"
025667871 n028841261_6285
"02108000 n02108000_324 410 424 EntleBucher,35,9,349,416"
"02110627 n02110627_12227 500 375 affenpinscher,146,0,457,372"
028463119 n02543997_8033
"02097474 n02097474_7808 437 500 Tibetan_terrier,0,0,431,498"
024610892 n027134866_7049
"02105641 n02105641_9074 500 333 Old_English_sheepdog,171,37,454,326"
"02095570 n02095570_2767 375 500 Lakeland_terrier,12,61,311,472"
028862422 n021719427_2808
"02108000 n02108000_2303 850 638 EntleBucher,7,79,603,636"
"02110806 n02110806_4615 500 375 basenji,16,101,435,346"
"02086079 n02086079_952 350 323 Pekinese,16,27,316,289"
029460723 n024585553_7293
"02087046 n02087046_4370 250 377 toy_terrier,68,0,249,360"
"02099601 n02099601_7437 240 206 golden_retriever,3,4,239,192"
"02092339 n02092339_3663 334 500 Weimaraner,126,21,315,496"
"02095314 n02095314_2059 223 195 wire-haired_fox_terrier,4,1,214,191"
"02107683 n02107683_4727 500 375 Bernese_mountain_dog,34,44,437,332"
027825245 n022469416_2286
026876035 n021088498_6104
023660044 n021250634_2939
"%s %s 339 495 Shetland_sheepdog,23,286,291,476"
022650925 n027838095_1457
# 932
# 1237
"02104029 n02104029_1794 500 375 kuvasz,111,48,324,374"
"02108089 n02108089_1654 500 375 boxer,94,62,378,357"
"02092339 n02092339_439 500 333 Weimaraner,181,53,359,322"
"02099849 n02099849_3897 500 375 Chesapeake_Bay_retriever,77,152,499,348"
"02116738 n02116738_8579 333 500 African_hunting_dog,100,257,299,402"
"02113023 n02113023_6275 360 288 Pembroke,58,4,329,287"
"02107312 n02107312_6003 500 333 miniature_pinscher,213,0,406,332"
"02101556 n02101556_7677 360 240 clumber,75,41,248,239"
"02113978 n02113978_2145 358 500 Mexican_hairless,3,53,356,485"
027768936 n028404707_7400
"02093859 n02093859_1852 375 467 Kerry_blue_terrier,49,98,289,434"
"02088094 n02088094_6493 193 295 Afghan_hound,33,77,190,291"
"02086240 n02086240_739 500 375 Shih-Tzu,77,27,400,295"
025722207 n023607393_2124
02270994 n022648883_8232
"02110063 n02110063_12597 500 333 malamute,145,109,499,332"
"02090379 n02090379_2083 375 500 redbone,43,98,373,412"
"02111889 n02111889_1374 500 334 Samoyed,148,47,450,331"
# 1342
029908074 n027140267_6414
"02098413 n02098413_3428 500 333 Lhasa,112,25,405,295"
021779761 n025814145_5592
"02111129 n02111129_4958 500 333 Leonberg,81,67,414,313"
029710704 n028965379_8122
"02099429 n02099429_273 500 375 curly-coated_retriever,175,95,367,335"
"02093256 n02093256_225 140 200 Staffordshire_bullterrier,44,90,109,199"
"02099849 n02099849_2847 360 270 Chesapeake_Bay_retriever,5,0,347,263"
026136582 n022400314_1518
"02104365 n02104365_10598 375 294 schipperke,57,17,212,246"
"02097130 n02097130_2552 500 375 giant_schnauzer,100,50,269,374"
"02113712 n02113712_885 500 375 miniature_poodle,220,6,446,374"
"02110627 n02110627_4275 325 301 affenpinscher,48,85,224,266"
"02110627 n02110627_6069 300 226 affenpinscher,39,9,241,222"
"02107908 n02107908_3791 500 305 Appenzeller,240,195,317,290"
"02110063 n02110063_10751 500 375 malamute,39,104,476,330"
023428617 n021527271_5005
"02092002 n02092002_198 450 526 Scottish_deerhound,23,181,417,491"
"02094258 n02094258_2801 500 375 Norwich_terrier,87,79,325,295"
"02106662 n02106662_2659 500 375 German_shepherd,246,170,325,300"
"02106030 n02106030_17418 500 333 collie,0,0,499,332"
"02096437 n02096437_4041 325 377 Dandie_Dinmont,34,18,295,372"
"02085782 n02085782_1890 180 180 Japanese_spaniel,18,14,157,171"
022113843 n027759218_9672
027049498 n024647401_9939
02708927 n029064477_9594
"02105412 n02105412_7843 500 375 kelpie,200,92,339,337"
025015467 n024256779_2935
"02093754 n02093754_2801 334 500 Border_terrier,13,37,297,425"
"02097658 n02097658_8690 375 500 silky_terrier,1,87,373,465"
"02096051 n02096051_8989 500 375 Airedale,173,61,340,374"
"02098286 n02098286_3075 500 375 West_Highland_white_terrier,84,65,366,374"
"02112137 n02112137_10176 500 375 chow,173,86,350,316"
# 827
"02088094 n02088094_1430 382 402 Afghan_hound,52,139,336,384"
"02112137 n02112137_1795 375 500 chow,60,91,368,498"
"02087394 n02087394_10683 500 333 Rhodesian_ridgeback,92,122,358,236"
"02107142 n02107142_2779 375 500 Doberman,102,166,356,475"
027462920 n021779108_9277
029075322 n026414587_3276
"02093647 n02093647_3582 500 375 Bedlington_terrier,126,45,437,367"
"02093991 n02093991_130 221 170 Irish_terrier,11,0,218,168"
027978412 n025235882_9581
"02086240 n02086240_1267 500 375 Shih-Tzu,159,81,464,296"
"02095570 n02095570_5800 500 375 Lakeland_terrier,138,18,374,374"
027944665 n027019735_4268
"02113023 n02113023_15144 375 500 Pembroke,165,156,287,433 Pembroke,71,217,187,361"
"02088466 n02088466_654 500 375 bloodhound,109,92,346,374"
"02093256 n02093256_1134 500 375 Staffordshire_bullterrier,168,8,499,374"
"02090721 n02090721_1981 500 345 Irish_wolfhound,0,74,467,335"
"02091244 n02091244_1252 567 305 Ibizan_hound,93,19,566,249"
022197878 n023058677_3081
02124701 n021371079_619
"02112137 n02112137_5240 500 334 chow,4,2,457,333"
028903759 n024666712_9701
"02091467 n02091467_5985 335 448 Norwegian_elkhound,67,56,245,386"
025934122 n026976455_4212
024050719 n022984649_3750
026819055 n022367351_8385
"02092002 n02092002_847 500 333 Scottish_deerhound,0,0,499,332"
"02091831 n02091831_10722 500 333 Saluki,54,0,499,325"
024257502 n025997042_3130
"02086910 n02086910_3991 500 375 papillon,34,0,494,365"
# 1266
029951545 n0294687_2163
"02112137 n02112137_16388 500 375 chow,12,0,499,374"
"02113712 n02113712_160 500 332 miniature_poodle,0,135,225,330 miniature_poodle,108,23,392,331"
027070524 n027126703_2124
"02092002 n02092002_2294 500 333 Scottish_deerhound,163,54,387,332"
"02107574 n02107574_1101 500 333 Greater_Swiss_Mountain_dog,93,118,310,332"
"02091831 n02091831_10639 500 330 Saluki,28,77,484,276"
"02104365 n02104365_675 500 375 schipperke,138,40,327,374"
"02107312 n02107312_3071 500 375 miniature_pinscher,74,49,353,373"
02996340 n024549956_498
"02109047 n02109047_12726 500 375 Great_Dane,0,37,391,374"
"02095314 n02095314_1969 200 170 wire-haired_fox_terrier,28,20,148,163"
"02112137 n02112137_2791 500 375 chow,168,26,428,334"
021861207 n021379655_7470
024223423 n029714801_2076
"02100583 n02100583_81 500 376 vizsla,3,56,452,374"
"02088364 n02088364_2502 500 375 beagle,163,8,423,357"
"02091831 n02091831_7665 500 301 Saluki,43,136,278,245 Saluki,312,139,464,216"
021258934 n024968700_396
"02087394 n02087394_101 500 341 Rhodesian_ridgeback,253,179,373,337 Rhodesian_ridgeback,157,180,190,239"
"02097209 n02097209_3599 375 500 standard_schnauzer,86,213,147,343 standard_schnauzer,193,137,308,365"
"02101556 n02101556_5405 500 366 clumber,107,57,471,213"
029936525 n026613918_6906
022814326 n023277399_9837
"02110806 n02110806_4711 500 375 basenji,101,190,216,301 basenji,203,161,436,343"
028798199 n022427412_6931
"02085782 n02085782_2640 400 266 Japanese_spaniel,22,21,381,253"
025847274 n023081923_7053
"02107574 n02107574_51 500 333 Greater_Swiss_Mountain_dog,143,0,499,332"
025163190 n024566097_6279
"02085936 n02085936_2543 500 500 Maltese_dog,83,105,380,391"
"02098413 n02098413_13638 375 500 Lhasa,72,150,373,493"
"02089867 n02089867_712 288 288 Walker_hound,1,10,287,287"
"02110185 n02110185_11409 500 375 Siberian_husky,234,163,461,348"
"02108551 n02108551_232 444 500 Tibetan_mastiff,0,11,438,480"
"02087046 n02087046_2614 500 375 toy_terrier,82,75,421,310"
"02091244 n02091244_2941 500 361 Ibizan_hound,19,54,356,231 Ibizan_hound,244,88,432,313"
# 500
"02096585 n02096585_1307 500 375 Boston_bull,130,201,213,360"
# 971
"02106166 n02106166_416 500 282 Border_collie,0,24,387,259"
02524305 n028534790_5262
"02088238 n02088238_6017 500 332 basset,0,39,499,331"
"%s %s 500 333 Shetland_sheepdog,240,62,499,308"
"02110806 n02110806_3136 353 278 basenji,128,167,274,256"
"02098413 n02098413_7163 500 375 Lhasa,2,1,499,374"
028141633 n025423076_8505
024208847 n024841439_1611
"%s %s 500 375 Shetland_sheepdog,212,83,380,374"
"02086910 n02086910_7301 500 375 papillon,243,37,367,219 papillon,61,224,247,346"
027305821 n024826423_5587
027216674 n023656451_8260
"02096585 n02096585_1260 500 375 Boston_bull,258,38,380,318"
"02092339 n02092339_6430 333 500 Weimaraner,53,201,317,497"
"02085782 n02085782_4616 435 328 Japanese_spaniel,121,63,339,244"
"02091831 n02091831_355 500 375 Saluki,93,131,471,372"
"02089078 n02089078_3196 500 375 black-and-tan_coonhound,0,0,443,374"
029036912 n02985873_866
"02099429 n02099429_1627 200 134 curly-coated_retriever,78,31,197,107 curly-coated_retriever,5,16,83,109"
"02097209 n02097209_1240 500 380 standard_schnauzer,192,134,313,322 standard_schnauzer,326,82,430,239 standard_schnauzer,105,78,220,238"
"02115641 n02115641_8150 500 375 dingo,88,65,314,306"
"02088632 n02088632_4052 500 329 bluetick,3,9,496,326"
"02096177 n02096177_9014 500 375 cairn,93,46,499,374"
023634802 n027306479_2685
"02112350 n02112350_1199 500 375 keeshond,0,0,398,374"
"02098413 n02098413_4926 500 333 Lhasa,127,39,377,332"
02904376 n029038102_5352
"02110806 n02110806_3971 500 333 basenji,23,15,366,332"
022072947 n022277298_1779
"02097474 n02097474_16 500 332 Tibetan_terrier,67,0,395,331"
02294346 n028254158_9294
"02090622 n02090622_7962 333 500 borzoi,0,142,192,393 borzoi,101,36,314,237 borzoi,2,274,331,498"
"02110063 n02110063_798 500 333 malamute,40,89,368,330"
"02095314 n02095314_3395 640 575 wire-haired_fox_terrier,107,53,606,572"
029749827 n026082861_5389
"02085936 n02085936_5010 500 375 Maltese_dog,219,67,370,278"
"02107683 n02107683_4402 500 375 Bernese_mountain_dog,0,14,443,372"
"02112350 n02112350_9418 500 333 keeshond,0,21,460,332"
"02100877 n02100877_92 500 375 Irish_setter,153,151,296,249"
02187790 n029285375_1161
023581354 n021778552_4759
"02097130 n02097130_982 500 375 giant_schnauzer,103,106,345,300"
"02092339 n02092339_2640 500 281 Weimaraner,89,57,263,279 Weimaraner,308,118,408,279"
"02100236 n02100236_1634 267 400 German_short-haired_pointer,12,118,172,317"
027521036 n023497220_4434
"02091134 n02091134_14246 500 400 whippet,1,83,261,368 whippet,0,0,426,328 whippet,349,4,497,222"
"02102040 n02102040_1217 500 333 English_springer,0,65,476,332"
022120129 n0220107_8531
"02110627 n02110627_8071 275 342 affenpinscher,23,0,249,340"
"02116738 n02116738_607 500 333 African_hunting_dog,113,26,499,332 African_hunting_dog,1,34,231,304"
028465384 n022437888_7769
"02093256 n02093256_417 1000 790 Staffordshire_bullterrier,118,37,996,788"
"02107683 n02107683_494 500 375 Bernese_mountain_dog,92,75,344,374"
"02097658 n02097658_9327 375 500 silky_terrier,7,8,372,451"
"02099849 n02099849_171 500 375 Chesapeake_Bay_retriever,118,107,464,362"
