,0,1,2,3,4
7292,Wyoming,M,73,1319,1469
7293,Iowa,F,43,22802,20178
7294,Iowa,F,44,22356,21317
7295,Iowa,F,45,22055,21493
7296,Iowa,F,46,21714,22512
7297,Iowa,F,47,21149,23067
7298,Iowa,F,48,20809,23009
7299,Iowa,F,49,20066,21961
7300,Iowa,F,50,19176,22741
7301,Iowa,F,51,18789,22271
7302,Iowa,F,52,18655,21944
7303,Iowa,F,53,19531,21674
7304,Iowa,F,54,14481,21139
7305,Iowa,F,55,14459,20401
7306,Iowa,F,56,14657,20112
7307,Iowa,F,57,15050,19408
7308,Iowa,F,58,13618,18357
7309,Iowa,F,59,13305,17944
7310,Iowa,F,60,12790,17781
7311,Iowa,F,61,12512,18615
7312,Iowa,F,62,12342,13743
7313,Iowa,F,63,12091,13607
7314,Iowa,F,64,11982,13781
7315,Iowa,F,65,11928,14141
7316,Iowa,F,66,11022,12540
7317,Iowa,F,67,11356,12190
7318,Iowa,F,68,11513,11603
7319,Iowa,F,69,11589,11309
7320,Iowa,F,70,11922,10948
7321,Iowa,F,71,11306,10698
7322,Iowa,F,72,11608,10554
7323,Iowa,F,73,11372,10444
7324,Iowa,F,74,11326,9503
7325,Iowa,F,75,11361,9541
7326,Iowa,F,76,10785,9702
7327,Iowa,F,77,10515,9563
7328,Iowa,F,78,10619,9719
7329,Iowa,F,79,10291,9077
7330,Iowa,F,80,9766,9245
7331,Iowa,F,81,9003,8618
7332,Iowa,F,82,8700,8485
7333,Iowa,F,83,8060,8542
7334,Iowa,F,84,7532,7604
7335,Iowa,F,85,47435,54588
7336,Maine,M,0,6991,7349
7337,Maine,M,1,7144,7405
7338,Maine,M,2,7148,7291
7339,Maine,M,3,7362,7285
7340,Maine,M,4,7501,7385
7341,Maine,M,5,7682,7312
7342,Maine,M,6,8183,7215
7343,Maine,M,7,8494,7436
7344,Maine,M,8,8909,7371
7345,Maine,M,9,9044,7535
7346,Maine,M,10,9621,7518
7347,Maine,M,11,9353,7765
7348,Maine,M,12,9518,7906
7349,Maine,M,13,9546,8017
7350,Maine,M,14,9499,8530
7351,Maine,M,15,9758,8781
7352,Maine,M,16,9426,9278
7353,Maine,M,17,9358,9293
7354,Maine,M,18,8966,9165
7355,Maine,M,19,8357,8351
7356,Maine,M,20,7688,8607
7357,Maine,M,21,7272,8147
7358,Maine,M,22,6650,7768
7359,Maine,M,23,6363,7647
7360,Maine,M,24,5929,7281
7361,Maine,M,25,6223,7294
7362,Maine,M,26,6260,7303
7363,Maine,M,27,6530,8764
7364,Maine,M,28,7151,6831
7365,Maine,M,29,7889,7245
7366,Maine,M,30,8111,6851
7367,Maine,M,31,7838,7268
7368,Maine,M,32,8004,6768
7369,Maine,M,33,8307,6962
7370,Maine,M,34,8749,7179
7371,Maine,M,35,9280,7294
7372,Maine,M,36,9698,8066
7373,Maine,M,37,9918,8832
7374,Maine,M,38,10301,8967
7375,Maine,M,39,10476,8287
7376,Maine,M,40,10641,8614
7377,Maine,M,41,10634,8881
7378,Maine,M,42,10704,9324
7379,Maine,M,43,10792,9856
7380,Maine,M,44,10225,10305
7381,Maine,M,45,10463,10474
7382,Maine,M,46,10396,10806
7383,Maine,M,47,10058,10862
7384,Maine,M,48,9833,10921
7385,Maine,M,49,9688,10872
7386,Maine,M,50,9802,10974
7387,Maine,M,51,9323,10904
7388,Maine,M,52,9554,10363
7389,Maine,M,53,10120,10534
7390,Maine,M,54,7130,10338
7391,Maine,M,55,7216,10103
7392,Maine,M,56,7183,9752
7393,Maine,M,57,7363,9537
7394,Maine,M,58,6480,9606
7395,Maine,M,59,5787,9164
7396,Maine,M,60,5415,9429
7397,Maine,M,61,5370,9760
7398,Maine,M,62,5431,6854
7399,Maine,M,63,5245,6899
7400,Maine,M,64,5122,6859
7401,Maine,M,65,5052,6951
7402,Maine,M,66,4670,5968
7403,Maine,M,67,4714,5268
7404,Maine,M,68,4726,4818
7405,Maine,M,69,4369,4710
7406,Maine,M,70,4417,4627
7407,Maine,M,71,4253,4426
7408,Maine,M,72,4202,4211
7409,Maine,M,73,3976,4083
7410,Maine,M,74,3725,3598
7411,Maine,M,75,3638,3590
7412,Maine,M,76,3365,3601
7413,Maine,M,77,3287,3207
7414,Maine,M,78,2933,3069
7415,Maine,M,79,2661,2909
7416,Maine,M,80,2443,2804
7417,Maine,M,81,2140,2557
7418,Maine,M,82,1951,2223
7419,Maine,M,83,1666,2136
7420,Maine,M,84,1498,1820
7421,Maine,M,85,6541,9126
7422,Maine,F,0,6576,6961
7423,Maine,F,1,6785,7037
7424,Maine,F,2,6881,6876
7425,Maine,F,3,7002,6860
7426,Maine,F,4,7273,7010
7427,Maine,F,5,7521,6998
7428,Maine,F,6,7522,6878
7429,Maine,F,7,8090,7133
7430,Maine,F,8,8437,7036
7431,Maine,F,9,8708,7256
7432,Maine,F,10,9054,7311
7433,Maine,F,11,8867,7414
7434,Maine,F,12,9016,7648
7435,Maine,F,13,8927,7907
7436,Maine,F,14,9093,7866
7437,Maine,F,15,9087,8387
7438,Maine,F,16,8918,8727
7439,Maine,F,17,8918,8889
7440,Maine,F,18,8679,8565
7441,Maine,F,19,8102,8163
7442,Maine,F,20,7544,7718
7443,Maine,F,21,7384,7912
7444,Maine,F,22,6898,7702
7445,Maine,F,23,6492,7539
7446,Maine,F,24,6414,7277
7447,Maine,F,25,6582,7088
7448,Maine,F,26,6700,7718
7449,Maine,F,27,7041,7957
7450,Maine,F,28,7646,7997
7451,Maine,F,29,8165,7438
7452,Maine,F,30,8559,7469
7453,Maine,F,31,8278,7216
7454,Maine,F,32,8780,7454
7455,Maine,F,33,8944,7484
7456,Maine,F,34,9042,7688
7457,Maine,F,35,9957,7796
7458,Maine,F,36,10397,8554
7459,Maine,F,37,10749,9030
7460,Maine,F,38,10755,9246
7461,Maine,F,39,11163,8815
7462,Maine,F,40,11175,9342
7463,Maine,F,41,11080,9350
7464,Maine,F,42,11345,9729
7465,Maine,F,43,11136,10416
7466,Maine,F,44,10947,10738
7467,Maine,F,45,10717,11208
7468,Maine,F,46,10878,11183
7469,Maine,F,47,10402,11509
7470,Maine,F,48,10128,11445
7471,Maine,F,49,9864,11325
7472,Maine,F,50,9645,11573
7473,Maine,F,51,9548,11315
7474,Maine,F,52,9494,11063
7475,Maine,F,53,9868,10672
7476,Maine,F,54,7003,11006
7477,Maine,F,55,7198,10494
7478,Maine,F,56,7395,10085
7479,Maine,F,57,7576,9928
7480,Maine,F,58,6687,9572
7481,Maine,F,59,6017,9556
7482,Maine,F,60,5926,9594
7483,Maine,F,61,5758,9788
7484,Maine,F,62,5788,6886
7485,Maine,F,63,5482,7101
7486,Maine,F,64,5410,7347
7487,Maine,F,65,5439,7385
7488,Maine,F,66,5152,6369
7489,Maine,F,67,5167,5664
7490,Maine,F,68,5422,5522
7491,Maine,F,69,5285,5322
7492,Maine,F,70,5249,5261
7493,Maine,F,71,5177,5005
7494,Maine,F,72,5207,4792
7495,Maine,F,73,5003,4792
7496,Maine,F,74,4845,4485
7497,Maine,F,75,4965,4308
7498,Maine,F,76,4567,4549
7499,Maine,F,77,4398,4380
7500,Maine,F,78,4236,4268
7501,Maine,F,79,4131,4028
7502,Maine,F,80,3828,4027
7503,Maine,F,81,3472,3741
7504,Maine,F,82,3246,3414
7505,Maine,F,83,2934,3526
7506,Maine,F,84,2825,3054
7507,Maine,F,85,17034,19593
7508,New Hampshire,M,0,7302,7491
7509,New Hampshire,M,1,7665,7450
7510,New Hampshire,M,2,7703,7905
7511,New Hampshire,M,3,8112,8021
7512,New Hampshire,M,4,8278,7542
7513,New Hampshire,M,5,8668,7627
7514,New Hampshire,M,6,8680,7917
7515,New Hampshire,M,7,9049,7992
7516,New Hampshire,M,8,9174,7776
7517,Wyoming,M,74,1272,1166
7518,Wyoming,M,75,1209,1196
7519,Wyoming,M,76,1142,1188
7520,Wyoming,M,77,1110,1056
7521,Wyoming,M,78,942,1051
7522,Wyoming,M,79,844,961
7523,Wyoming,M,80,826,976
7524,Wyoming,M,81,687,845
7525,Wyoming,M,82,634,792
7526,Wyoming,M,83,515,726
7527,Wyoming,M,84,490,643
7528,Wyoming,M,85,2050,3096
7529,Wyoming,F,0,2943,3918
7530,Wyoming,F,1,3010,3942
7531,Wyoming,F,2,3031,3616
7532,Wyoming,F,3,3058,3667
7533,Wyoming,F,4,2971,3449
7534,Wyoming,F,5,3121,3484
7535,Wyoming,F,6,3194,3297
7536,Wyoming,F,7,3256,3268
7537,Wyoming,F,8,3433,3161
7538,Wyoming,F,9,3482,3218
7539,Wyoming,F,10,3585,3236
7540,Wyoming,F,11,3547,3328
7541,Wyoming,F,12,3685,3204
7542,Wyoming,F,13,3912,3315
7543,Wyoming,F,14,3930,3404
7544,Wyoming,F,15,4142,3466
7545,Wyoming,F,16,4072,3625
7546,Wyoming,F,17,4143,3588
7547,Wyoming,F,18,3904,3476
7548,Wyoming,F,19,3820,3697
7549,Wyoming,F,20,3654,3309
7550,Wyoming,F,21,3370,3424
7551,Wyoming,F,22,3111,3571
7552,Wyoming,F,23,2929,3742
7553,Wyoming,F,24,2800,3779
7554,Wyoming,F,25,2839,3447
7555,Wyoming,F,26,2714,4111
7556,Wyoming,F,27,2782,3487
7557,Wyoming,F,28,2902,3813
7558,Wyoming,F,29,2982,3895
7559,Wyoming,F,30,3028,3399
7560,Wyoming,F,31,2857,3202
7561,Wyoming,F,32,2852,2978
7562,Wyoming,F,33,2764,3068
7563,Wyoming,F,34,2975,2991
7564,Wyoming,F,35,3253,3057
7565,Wyoming,F,36,3493,3351
7566,Wyoming,F,37,3634,3115
7567,Wyoming,F,38,3868,3270
7568,Wyoming,F,39,4032,3043
7569,Wyoming,F,40,4135,3017
7570,Wyoming,F,41,4195,3050
7571,Wyoming,F,42,4175,3199
7572,Wyoming,F,43,4335,3366
7573,Wyoming,F,44,4214,3574
7574,Wyoming,F,45,4332,3800
7575,Wyoming,F,46,4199,3966
7576,Wyoming,F,47,4011,4211
7577,Wyoming,F,48,3779,4238
7578,Wyoming,F,49,3790,4145
7579,Wyoming,F,50,3616,4138
7580,Wyoming,F,51,3316,4270
7581,Wyoming,F,52,3292,4133
7582,Wyoming,F,53,3490,4278
7583,Wyoming,F,54,2481,4026
7584,Wyoming,F,55,2599,3916
7585,Wyoming,F,56,2585,3654
7586,Wyoming,F,57,2600,3609
7587,Wyoming,F,58,2315,3432
7588,Wyoming,F,59,2170,3193
7589,Wyoming,F,60,2085,3179
7590,Wyoming,F,61,1995,3345
7591,Wyoming,F,62,1957,2389
7592,Wyoming,F,63,1881,2442
7593,Wyoming,F,64,1886,2317
7594,Wyoming,F,65,1815,2415
7595,Wyoming,F,66,1756,2171
7596,Wyoming,F,67,1680,1967
7597,Wyoming,F,68,1653,1873
7598,Wyoming,F,69,1671,1682
7599,Wyoming,F,70,1685,1680
7600,Wyoming,F,71,1639,1594
7601,Wyoming,F,72,1564,1628
7602,Wyoming,F,73,1426,1534
7603,Wyoming,F,74,1414,1464
7604,Wyoming,F,75,1462,1366
7605,Wyoming,F,76,1342,1342
7606,Wyoming,F,77,1312,1318
7607,Wyoming,F,78,1241,1287
7608,Wyoming,F,79,1242,1279
7609,Wyoming,F,80,1097,1194
7610,Wyoming,F,81,1000,1089
7611,Wyoming,F,82,963,1006
7612,Wyoming,F,83,866,1056
7613,Wyoming,F,84,801,878
7614,Wyoming,F,85,4763,5889
7615,Kentucky,F,14,27100,27147
7616,Kentucky,F,15,27293,27839
7617,Kentucky,F,16,27374,28521
7618,Kentucky,F,17,28113,28712
7619,Kentucky,F,18,28315,26824
7620,Kentucky,F,19,30044,25472
7621,Kentucky,F,20,30073,25572
7622,Kentucky,F,21,28438,26070
7623,Kentucky,F,22,27844,27407
7624,Kentucky,F,23,27117,27590
7625,Kentucky,F,24,26082,27143
7626,Kentucky,F,25,26789,27811
7627,Kentucky,F,26,26090,27838
7628,Kentucky,F,27,26594,33483
7629,Kentucky,F,28,28414,34030
7630,Kentucky,F,29,29946,31247
7631,Kentucky,F,30,29241,28776
7632,Kentucky,F,31,28360,27453
7633,Kentucky,F,32,27975,26895
7634,Kentucky,F,33,28218,27375
7635,Kentucky,F,34,29302,26828
7636,Kentucky,F,35,31539,27185
7637,Kentucky,F,36,32278,28906
7638,Kentucky,F,37,32163,30706
7639,Kentucky,F,38,32698,30103
7640,Kentucky,F,39,33027,29219
7641,Kentucky,F,40,33025,28428
7642,Kentucky,F,41,32572,28831
7643,Kentucky,F,42,33172,29846
7644,Kentucky,F,43,32659,31999
7645,Kentucky,F,44,31377,32270
7646,Kentucky,F,45,31787,32165
7647,Kentucky,F,46,30700,32687
7648,Kentucky,F,47,29741,33067
7649,Kentucky,F,48,29149,32901
7650,Kentucky,F,49,28508,32381
7651,Kentucky,F,50,28534,33258
7652,Kentucky,F,51,27960,32618
7653,Kentucky,F,52,27590,31419
7654,Kentucky,F,53,29493,31805
7655,Kentucky,F,54,21735,30558
7656,Kentucky,F,55,21573,29478
7657,Kentucky,F,56,21560,29202
7658,Kentucky,F,57,22590,28180
7659,Kentucky,F,58,20588,27941
7660,Kentucky,F,59,19646,27439
7661,Kentucky,F,60,18873,26867
7662,Kentucky,F,61,18393,28580
7663,Kentucky,F,62,17938,20964
7664,Kentucky,F,63,16606,20685
7665,Kentucky,F,64,16690,20428
7666,Kentucky,F,65,16507,21357
7667,Kentucky,F,66,15643,19331
7668,Kentucky,F,67,15435,18182
7669,Kentucky,F,68,15246,17507
7670,Kentucky,F,69,15026,16744
7671,Kentucky,F,70,15534,16179
7672,Kentucky,F,71,14646,14829
7673,Kentucky,F,72,14679,14762
7674,Kentucky,F,73,14423,14302
7675,Kentucky,F,74,13601,13322
7676,Kentucky,F,75,13802,13088
7677,Kentucky,F,76,13036,12539
7678,Kentucky,F,77,12465,12004
7679,Kentucky,F,78,12376,12433
7680,Kentucky,F,79,11429,11255
7681,Kentucky,F,80,10436,10957
7682,Kentucky,F,81,9510,10731
7683,Kentucky,F,82,8718,9635
7684,Kentucky,F,83,7807,9324
7685,Kentucky,F,84,7889,8644
7686,Kentucky,F,85,42928,51842
7687,Mississippi,M,0,21335,23199
7688,Mississippi,M,1,20860,24111
7689,Mississippi,M,2,20799,21988
7690,Mississippi,M,3,20540,21961
7691,Mississippi,M,4,20746,21731
7692,Mississippi,M,5,21109,21454
7693,Mississippi,M,6,21305,21057
7694,Mississippi,M,7,22442,21858
7695,Mississippi,M,8,22222,21258
7696,Mississippi,M,9,22726,20778
7697,Mississippi,M,10,23359,20800
7698,Mississippi,M,11,22420,20640
7699,Mississippi,M,12,21785,20945
7700,Mississippi,M,13,21883,21390
7701,Mississippi,M,14,22521,21432
7702,Mississippi,M,15,23022,22643
7703,Mississippi,M,16,22616,22330
7704,Mississippi,M,17,23541,22586
7705,Mississippi,M,18,23749,22858
7706,Mississippi,M,19,24421,22983
7707,Mississippi,M,20,23571,21769
7708,Mississippi,M,21,21578,21410
7709,Mississippi,M,22,20531,21594
7710,Mississippi,M,23,19542,21411
7711,Mississippi,M,24,18171,20073
7712,Mississippi,M,25,18252,20098
7713,Mississippi,M,26,17545,20292
7714,Mississippi,M,27,17892,20317
7715,Mississippi,M,28,18454,20776
7716,Mississippi,M,29,18839,18756
7717,Mississippi,M,30,18938,18260
7718,Mississippi,M,31,17968,17597
7719,Mississippi,M,32,17628,16697
7720,Mississippi,M,33,17441,16924
7721,Mississippi,M,34,18022,16473
7722,Mississippi,M,35,19623,17216
7723,Mississippi,M,36,20060,17915
7724,Mississippi,M,37,20021,18533
7725,Mississippi,M,38,20248,18351
7726,Mississippi,M,39,20250,17271
7727,Mississippi,M,40,21011,17012
7728,Mississippi,M,41,20293,17201
7729,Mississippi,M,42,20902,17804
7730,Mississippi,M,43,20707,19114
7731,Mississippi,M,44,19775,19699
7732,Mississippi,M,45,20193,19483
7733,Mississippi,M,46,19281,19876
7734,Mississippi,M,47,18244,19808
7735,Mississippi,M,48,17821,20635
7736,Mississippi,M,49,17617,19502
7737,Mississippi,M,50,17830,20212
7738,Mississippi,M,51,17304,19943
7739,Mississippi,M,52,17131,19038
7740,Mississippi,M,53,18001,19337
7741,Mississippi,M,54,13359,18439
7742,Mississippi,M,55,13315,17429
7743,Mississippi,M,56,13246,16828
7744,Mississippi,M,57,13665,16760
7745,Mississippi,M,58,12064,16673
7746,Mississippi,M,59,11279,16181
7747,Mississippi,M,60,11363,15781
7748,Mississippi,M,61,11191,16634
7749,Mississippi,M,62,10859,12127
7750,Mississippi,M,63,10179,11948
7751,Mississippi,M,64,9896,11820
7752,Mississippi,M,65,9775,11935
7753,Mississippi,M,66,8699,10309
7754,Mississippi,M,67,8834,9661
7755,Mississippi,M,68,8421,9534
7756,Mississippi,M,69,8356,9326
7757,Mississippi,M,70,8054,8766
7758,Mississippi,M,71,7690,7959
7759,Mississippi,M,72,7487,7540
7760,Mississippi,M,73,7425,7373
7761,Mississippi,M,74,6680,6331
7762,Mississippi,M,75,6262,6277
7763,Mississippi,M,76,5733,5794
7764,Mississippi,M,77,5293,5633
7765,Mississippi,M,78,4977,5220
7766,Mississippi,M,79,4421,4846
7767,Mississippi,M,80,4381,4572
7768,Mississippi,M,81,3634,4378
7769,Mississippi,M,82,3012,3781
7770,Mississippi,M,83,2681,3429
7771,Mississippi,M,84,2408,2948
7772,Mississippi,M,85,11939,15693
7773,Mississippi,F,0,20261,22106
7774,Mississippi,F,1,19973,23111
7775,Mississippi,F,2,19916,20991
7776,Mississippi,F,3,19412,20602
7777,Mississippi,F,4,20086,21013
7778,Mississippi,F,5,20545,20355
7779,Mississippi,F,6,20754,20292
7780,Mississippi,F,7,21335,20775
7781,Mississippi,F,8,21491,20102
7782,Mississippi,F,9,21578,19807
7783,Mississippi,F,10,22388,19967
7784,Mississippi,F,11,21672,19363
7785,Mississippi,F,12,20973,20073
7786,Mississippi,F,13,21100,20588
7787,Mississippi,F,14,21421,20801
7788,Mississippi,F,15,21907,21441
7789,Mississippi,F,16,21968,21687
7790,Mississippi,F,17,22471,21482
7791,Mississippi,F,18,23095,21727
7792,Mississippi,F,19,24469,22843
7793,Mississippi,F,20,23692,21513
7794,Mississippi,F,21,22075,21244
7795,Mississippi,F,22,20979,20655
7796,Mississippi,F,23,20030,20069
7797,Mississippi,F,24,19018,19982
7798,Mississippi,F,25,19190,19377
7799,Mississippi,F,26,18472,20862
7800,Mississippi,F,27,19280,20973
7801,Mississippi,F,28,19770,21183
7802,Mississippi,F,29,20547,19185
7803,Mississippi,F,30,20208,19090
7804,Mississippi,F,31,19191,18895
7805,Mississippi,F,32,18771,17664
7806,Mississippi,F,33,18803,18551
7807,Mississippi,F,34,19478,17733
7808,Mississippi,F,35,21193,18625
7809,Mississippi,F,36,21623,19308
7810,Mississippi,F,37,21824,20357
7811,Mississippi,F,38,21744,19958
7812,Mississippi,F,39,22129,18960
7813,Mississippi,F,40,22616,18605
7814,Mississippi,F,41,22057,18322
7815,Mississippi,F,42,21752,19128
7816,Mississippi,F,43,21907,20646
7817,Mississippi,F,44,21393,21413
7818,Mississippi,F,45,21416,21431
7819,Mississippi,F,46,20488,21224
7820,Mississippi,F,47,19618,21558
7821,Mississippi,F,48,19138,21973
7822,Mississippi,F,49,18857,21719
7823,Nebraska,F,24,10802,12369
7824,Nebraska,F,25,10964,12011
7825,Nebraska,F,26,10398,12973
7826,Nebraska,F,27,10385,12282
7827,Nebraska,F,28,11035,11092
7828,Nebraska,F,29,11183,11307
7829,Nebraska,F,30,11155,10244
7830,Nebraska,F,31,11016,10409
7831,Nebraska,F,32,10476,10496
7832,Nebraska,F,33,10754,10660
7833,Nebraska,F,34,10895,10479
7834,Nebraska,F,35,11823,10061
7835,Nebraska,F,36,12555,11041
7836,Nebraska,F,37,12868,11235
7837,Nebraska,F,38,13363,11084
7838,Nebraska,F,39,13547,11093
7839,Nebraska,F,40,13788,10233
7840,Nebraska,F,41,13189,10575
7841,Nebraska,F,42,13414,10888
7842,Nebraska,F,43,13203,11646
7843,Nebraska,F,44,12943,12453
7844,Nebraska,F,45,12954,12660
7845,Nebraska,F,46,12756,13089
7846,Nebraska,F,47,12365,13251
7847,Nebraska,F,48,12176,13564
7848,Nebraska,F,49,11700,13053
7849,Nebraska,F,50,11283,12930
7850,Nebraska,F,51,10973,12888
7851,Nebraska,F,52,10601,12523
7852,Nebraska,F,53,10993,12469
7853,Nebraska,F,54,8074,12317
7854,Nebraska,F,55,8179,11813
7855,Nebraska,F,56,8147,11700
7856,Nebraska,F,57,8355,11179
7857,Nebraska,F,58,7637,10706
7858,Nebraska,F,59,7189,10330
7859,Nebraska,F,60,6828,9885
7860,Nebraska,F,61,6667,10283
7861,Nebraska,F,62,6740,7516
7862,Nebraska,F,63,6646,7632
7863,Nebraska,F,64,6422,7511
7864,Nebraska,F,65,6504,7714
7865,Nebraska,F,66,6126,6985
7866,Nebraska,F,67,6267,6678
7867,Nebraska,F,68,6359,6275
7868,Nebraska,F,69,6258,6084
7869,Nebraska,F,70,6315,6057
7870,Nebraska,F,71,6410,5908
7871,Nebraska,F,72,6116,5674
7872,Nebraska,F,73,6040,5764
7873,Nebraska,F,74,5966,5260
7874,Nebraska,F,75,5831,5414
7875,Nebraska,F,76,5654,5385
7876,Nebraska,F,77,5446,5202
7877,Nebraska,F,78,5509,5117
7878,Nebraska,F,79,5218,5072
7879,Nebraska,F,80,5053,4838
7880,Nebraska,F,81,4590,4716
7881,Nebraska,F,82,4481,4505
7882,Nebraska,F,83,3976,4240
7883,Nebraska,F,84,3876,4053
7884,Nebraska,F,85,24564,28402
7885,Oklahoma,M,0,24721,28398
7886,Oklahoma,M,1,24459,28322
7887,Oklahoma,M,2,24551,26926
7888,Oklahoma,M,3,23852,26648
7889,Oklahoma,M,4,23897,26008
7890,Oklahoma,M,5,24029,25949
7891,Oklahoma,M,6,24350,26103
7892,Oklahoma,M,7,24765,25547
7893,Oklahoma,M,8,25645,25176
7894,Oklahoma,M,9,25624,24866
7895,Oklahoma,M,10,26259,25034
7896,Oklahoma,M,11,25517,24299
7897,Oklahoma,M,12,25266,24386
7898,Oklahoma,M,13,25660,24482
7899,Oklahoma,M,14,26436,24885
7900,Oklahoma,M,15,26819,25175
7901,Oklahoma,M,16,27205,26244
7902,Oklahoma,M,17,28094,26298
7903,Oklahoma,M,18,27789,25011
7904,Oklahoma,M,19,27590,26025
7905,Oklahoma,M,20,27099,26731
7906,Oklahoma,M,21,24767,25959
7907,Oklahoma,M,22,24094,27477
7908,Oklahoma,M,23,23664,28082
7909,Oklahoma,M,24,22788,28014
7910,Oklahoma,M,25,22857,27255
7911,Oklahoma,M,26,21589,28374
7912,Oklahoma,M,27,21635,28859
7913,Oklahoma,M,28,22367,26700
7914,Oklahoma,M,29,23497,25138
7915,Oklahoma,M,30,23244,23970
7916,Oklahoma,M,31,22121,22206
7917,Oklahoma,M,32,21113,21609
7918,Oklahoma,M,33,20992,22102
7919,Oklahoma,M,34,21569,21122
7920,Oklahoma,M,35,23759,21812
7921,Oklahoma,M,36,24678,22284
7922,Oklahoma,M,37,25429,23792
7923,Oklahoma,M,38,25672,22848
7924,Oklahoma,M,39,26212,22352
7925,Oklahoma,M,40,27021,21521
7926,Oklahoma,M,41,25844,21521
7927,Oklahoma,M,42,25917,21723
7928,Oklahoma,M,43,26214,23754
7929,Oklahoma,M,44,25143,24777
7930,Oklahoma,M,45,25746,25082
7931,Oklahoma,M,46,24699,25389
7932,Oklahoma,M,47,23673,25956
7933,Oklahoma,M,48,22775,26469
7934,Oklahoma,M,49,22313,25034
7935,Oklahoma,M,50,21924,25202
7936,Oklahoma,M,51,21618,25280
7937,Oklahoma,M,52,21224,23806
7938,Oklahoma,M,53,22855,24700
7939,Oklahoma,M,54,17129,23569
7940,Oklahoma,M,55,17683,22407
7941,Oklahoma,M,56,17701,21624
7942,Oklahoma,M,57,17589,21131
7943,Oklahoma,M,58,16054,20710
7944,Oklahoma,M,59,15236,20339
7945,Oklahoma,M,60,14709,19962
7946,Oklahoma,M,61,13934,21065
7947,Oklahoma,M,62,13706,15732
7948,Oklahoma,M,63,13075,16205
7949,Oklahoma,M,64,13035,16108
7950,Oklahoma,M,65,13097,15787
7951,Oklahoma,M,66,11990,14218
7952,Oklahoma,M,67,11683,13209
7953,Oklahoma,M,68,11467,12611
7954,Oklahoma,M,69,11109,11897
7955,Oklahoma,M,70,11075,11408
7956,Oklahoma,M,71,10270,10571
7957,Oklahoma,M,72,10169,10273
7958,Oklahoma,M,73,9743,10242
7959,Oklahoma,M,74,9341,9101
7960,Oklahoma,M,75,8884,8681
7961,Oklahoma,M,76,8591,8210
7962,Oklahoma,M,77,7838,7701
7963,Oklahoma,M,78,7321,7645
7964,Oklahoma,M,79,6745,6901
7965,Oklahoma,M,80,5935,6502
7966,Oklahoma,M,81,5107,5934
7967,Oklahoma,M,82,4721,5467
7968,Oklahoma,M,83,3942,4913
7969,Oklahoma,M,84,3353,4657
7970,Oklahoma,M,85,16136,22159
7971,Oklahoma,F,0,23292,27192
7972,Oklahoma,F,1,23320,27096
7973,Oklahoma,F,2,23099,25796
7974,Oklahoma,F,3,22589,25389
7975,Oklahoma,F,4,22368,24772
7976,Oklahoma,F,5,22766,24430
7977,Oklahoma,F,6,23112,24804
7978,Oklahoma,F,7,23731,24305
7979,Oklahoma,F,8,24479,23478
7980,Oklahoma,F,9,24600,23544
7981,Oklahoma,F,10,25171,23477
7982,Oklahoma,F,11,24411,23108
7983,Oklahoma,F,12,24427,22794
7984,Oklahoma,F,13,24439,23144
7985,Oklahoma,F,14,25071,23512
7986,Oklahoma,F,15,25412,24160
7987,Oklahoma,F,16,25545,25029
7988,Oklahoma,F,17,26622,25156
7989,Oklahoma,F,18,26189,23565
7990,Oklahoma,F,19,26263,23618
7991,Oklahoma,F,20,26486,24963
7992,Oklahoma,F,21,24790,24707
7993,Oklahoma,F,22,23277,26106
7994,Oklahoma,F,23,22756,25979
7995,Oklahoma,F,24,21795,25710
7996,Oklahoma,F,25,22173,25075
7997,Oklahoma,F,26,21095,26605
7998,Oklahoma,F,27,21563,28699
7999,Oklahoma,F,28,22553,26221
8000,Oklahoma,F,29,23181,26201
8001,Oklahoma,F,30,23123,22331
8002,Oklahoma,F,31,21974,22387
8003,Oklahoma,F,32,21305,21444
8004,Oklahoma,F,33,21223,22172
8005,Oklahoma,F,34,21930,21416
8006,Oklahoma,F,35,23912,21552
8007,Oklahoma,F,36,25587,23055
8008,Oklahoma,F,37,26140,23269
8009,Oklahoma,F,38,26256,23512
8010,Oklahoma,F,39,26865,22056
8011,Oklahoma,F,40,27233,21608
8012,Oklahoma,F,41,26582,21403
8013,Oklahoma,F,42,26875,22112
8014,Oklahoma,F,43,26562,23960
8015,Oklahoma,F,44,25928,25527
8016,Oklahoma,F,45,25777,25981
8017,Oklahoma,F,46,25392,26079
8018,Oklahoma,F,47,24441,26654
8019,Oklahoma,F,48,23544,26834
8020,Oklahoma,F,49,23132,26240
8021,Oklahoma,F,50,22807,26539
8022,Oklahoma,F,51,22410,26206
8023,Oklahoma,F,52,22452,25533
8024,Oklahoma,F,53,24152,25286
8025,Oklahoma,F,54,18164,24957
8026,Oklahoma,F,55,18655,24003
8027,Oklahoma,F,56,18733,22983
8028,Oklahoma,F,57,18596,22778
8029,Oklahoma,F,58,17372,22270
8030,Oklahoma,F,59,16421,21852
8031,Oklahoma,F,60,16158,21678
8032,Oklahoma,F,61,15332,23292
8033,Oklahoma,F,62,15039,17379
8034,Oklahoma,F,63,14241,17647
8035,Oklahoma,F,64,14418,17819
8036,Oklahoma,F,65,14860,17491
8037,Oklahoma,F,66,13828,16167
8038,Oklahoma,F,67,13729,14972
8039,Oklahoma,F,68,13270,14698
